Unnamed: 0,name,language,pull_requests,size,contributors,age,contributor_xp1,contributor_xp2,contributor_xp3,pr_points1,pr_points2,pr_points3
0,downshift-js/downshift,JavaScript,583.0,2612.0,200.0,2412,6.619,6.145,4.53,17.395,13.405,21.167
0,sarxos/webcam-capture,Java,60.0,23942.0,35.0,3839,2.0,1.913,1.837,2.846,2.503,2.685
0,hotwired/stimulus,TypeScript,68.0,4013.0,81.0,1475,5.898,5.543,3.843,4.732,4.202,5.551
0,sdispater/pendulum,Python,171.0,2727.0,90.0,2727,3.631,3.383,3.027,6.197,5.458,6.075
0,Prototik/HoloEverywhere,Java,61.0,25505.0,38.0,867,3.724,3.49,3.054,4.681,4.248,4.153
0,atomiks/tippyjs,JavaScript,153.0,17445.0,36.0,1770,2.806,2.657,2.203,4.234,3.974,4.929
0,reneargento/algorithms-sedgewick-wayne,Java,42.0,15189.0,28.0,2324,4.383,4.052,2.912,4.524,4.843,4.633
0,scottjehl/Respond,JavaScript,34.0,321.0,30.0,2180,2.171,2.175,2.119,3.692,4.051,3.874
0,a466350665/smart-sso,Java,5.0,28854.0,4.0,1591,1.312,1.287,1.186,1.22,1.157,1.191
0,vuejs/pinia,TypeScript,196.0,7536.0,223.0,308,1.671,1.636,1.502,4.714,5.215,4.752
0,henninghall/react-native-date-picker,Java,201.0,12571.0,40.0,2156,2.147,2.045,1.632,4.239,4.26,4.163
0,fkhadra/react-toastify,TypeScript,136.0,16344.0,74.0,2078,3.196,2.984,2.264,5.493,5.132,6.007
0,taye/interact.js,TypeScript,91.0,30731.0,50.0,2895,2.049,1.947,1.625,3.665,3.238,3.909
0,jonashackt/spring-boot-vuejs,Java,177.0,25672.0,20.0,2023,1.963,1.956,2.115,3.848,3.333,3.951
0,majodev/google-webfonts-helper,TypeScript,8.0,605.0,9.0,3076,1.524,1.473,1.278,2.287,2.227,1.912
0,jaredpalmer/tsdx,JavaScript,373.0,3803.0,84.0,970,6.482,6.093,4.657,8.278,6.733,8.635
0,Naccl/NBlog,Java,34.0,13520.0,5.0,1282,1.459,1.421,1.244,1.403,1.526,1.45
0,nkzawa/socket.io-android-chat,Java,6.0,140.0,6.0,1149,1.66,1.601,1.326,1.603,1.649,1.63
0,konmik/nucleus,Java,13.0,553.0,11.0,901,2.474,2.33,2.126,1.36,1.319,1.447
0,yale8848/CacheWebView,Java,52.0,844.0,7.0,1265,1.844,1.761,1.653,4.631,4.018,4.699
0,peers/peerjs,TypeScript,184.0,9888.0,71.0,4087,4.815,4.63,4.143,5.684,4.81,7.089
0,Baeldung/spring-security-oauth,Java,193.0,5198.0,44.0,2895,5.135,4.999,4.301,6.873,6.309,6.391
0,shzlw/poli,Java,9.0,22745.0,2.0,551,0.999,1.0,1.0,2.723,2.38,2.721
0,aurelia/framework,TypeScript,171.0,3253.0,98.0,2667,4.732,4.383,3.408,2.387,2.242,2.362
0,jaredpalmer/razzle,JavaScript,287.0,13911.0,166.0,2449,1.873,1.841,1.951,6.776,5.488,7.702
0,Shopify/dashing,JavaScript,47.0,2543.0,35.0,1352,2.817,2.671,2.34,2.146,1.844,2.258
0,phonegap/phonegap-plugin-push,Java,158.0,23390.0,131.0,1977,7.233,6.66,4.273,3.57,3.647,3.75
0,Chalarangelo/30-seconds-of-interviews,JavaScript,118.0,10667.0,44.0,1218,4.876,4.682,4.098,8.834,6.597,8.88
0,willowtreeapps/Hyperion-Android,Java,28.0,1430.0,38.0,252,5.036,4.912,4.196,4.466,4.534,5.065
0,totond/TextPathView,Java,5.0,315.0,2.0,449,0.999,1.0,1.0,1.716,1.573,1.908
0,ikatyang/emoji-cheat-sheet,TypeScript,398.0,31986.0,10.0,2538,1.446,1.482,1.585,6.61,4.88,7.981
0,shoelace-style/shoelace,TypeScript,22.0,16706.0,133.0,1088,7.372,6.753,5.062,2.523,2.379,2.39
0,Lissy93/web-check,TypeScript,24.0,19729.0,16.0,254,1.634,1.581,1.49,2.302,2.141,2.315
0,StackExchange/blackbox,Go,172.0,692.0,92.0,3572,2.92,2.893,2.752,5.132,5.397,4.464
0,projectdiscovery/httpx,Go,93.0,9566.0,72.0,883,5.323,5.11,4.787,9.616,8.469,10.356
0,davecheney/httpstat,Go,72.0,10743.0,29.0,2580,2.173,2.097,1.922,2.374,2.042,1.909
0,gotenberg/gotenberg,Go,50.0,19545.0,40.0,1209,1.652,1.593,1.423,2.124,2.239,2.208
0,filhodanuvem/gitql,Go,21.0,9175.0,25.0,2444,3.524,3.325,2.646,4.532,4.307,5.455
0,golang-jwt/jwt,Go,5.0,2048.0,97.0,9,5.065,4.698,3.406,1.657,1.726,1.596
0,go-echarts/go-echarts,Go,157.0,3745.0,42.0,1874,2.964,2.883,2.411,5.518,4.303,5.724
0,yuin/gopher-lua,Go,80.0,518.0,49.0,3215,2.528,2.403,1.979,4.138,3.457,4.702
0,graphql/graphiql,TypeScript,776.0,25213.0,268.0,1774,8.671,8.299,8.154,6.635,6.542,7.553
0,asaskevich/govalidator,Go,162.0,830.0,88.0,3176,2.451,2.348,2.532,14.387,13.298,14.598
0,dstotijn/hetty,Go,21.0,2101.0,8.0,523,2.201,2.093,1.877,1.794,1.74,1.677
0,microsoft/cppwinrt,C++,385.0,27178.0,43.0,2703,3.703,3.636,3.315,12.514,9.775,11.936
0,qicosmos/rest_rpc,C++,27.0,1908.0,8.0,1896,1.662,1.616,1.377,2.267,2.232,1.763
0,gobwas/ws,Go,56.0,439.0,20.0,2541,2.499,2.362,2.106,4.133,3.97,4.612
0,MIT-SPARK/TEASER-plusplus,C++,30.0,30956.0,12.0,1399,2.398,2.261,1.972,1.684,1.628,1.668
0,sandeepmistry/arduino-LoRa,C++,35.0,118.0,21.0,2613,1.915,1.902,1.918,5.721,4.743,6.255
0,zhangyuanwei/node-images,C++,12.0,48755.0,9.0,2531,2.872,2.706,2.189,1.168,1.124,1.159
0,dominikh/go-tools,Go,6.0,4481.0,57.0,2585,3.928,3.64,3.402,2.312,2.2,2.075
0,airbnb/javascript,JavaScript,790.0,3616.0,406.0,4104,7.086,6.583,5.451,11.007,10.202,11.307
0,kitesurfer1404/WS2812FX,C++,73.0,1539.0,18.0,2568,1.812,1.803,1.835,8.229,6.614,8.908
0,evrone/go-clean-template,Go,79.0,1096.0,9.0,751,2.715,2.674,2.556,3.276,2.725,3.614
0,michenriksen/gitrob,Go,11.0,1219.0,0.0,1274,0.0,0.0,0.0,3.708,3.3,4.017
0,rrweb-io/rrweb,TypeScript,443.0,7024.0,109.0,1965,2.319,2.243,2.436,6.633,4.895,7.633
0,boyter/scc,Go,148.0,10543.0,84.0,2196,2.88,2.703,2.954,3.851,3.315,3.637
0,coder/sshcode,Go,48.0,799.0,17.0,234,5.047,4.847,3.933,3.604,2.889,4.314
0,qdm12/gluetun,Go,226.0,11992.0,34.0,2141,3.713,3.451,2.9,5.317,4.242,5.24
0,microsoft/ethr,Go,74.0,231.0,35.0,1464,2.02,1.992,1.94,6.768,6.317,7.175
0,umijs/qiankun,TypeScript,524.0,33496.0,67.0,1719,4.632,4.289,3.052,8.671,8.568,10.948
0,adonisjs/core,TypeScript,6.0,5837.0,59.0,1838,2.078,1.98,2.098,1.827,1.772,1.542
0,goproxyio/goproxy,Go,84.0,143.0,26.0,1804,3.035,2.873,2.421,5.349,5.116,6.676
0,ondrajz/go-callvis,Go,28.0,6865.0,22.0,2438,3.838,3.578,3.145,2.105,2.435,2.157
0,axios/axios,JavaScript,520.0,14386.0,415.0,2839,8.524,7.998,7.324,22.456,19.467,19.485
0,carloscuesta/gitmoji,TypeScript,956.0,6695.0,101.0,2659,8.48,7.792,5.469,9.686,8.837,8.717
0,expressjs/express,JavaScript,227.0,9128.0,276.0,5360,12.770090408345814,11.81,6.939,4.127,3.977,4.538
0,airbnb/react-sketchapp,TypeScript,188.0,4428.0,56.0,1438,5.456,5.103,3.984,6.303,5.451,5.486
0,testcontainers/testcontainers-java,Java,2713.0,12076.0,428.0,2727,12.770090408345814,11.877419141587875,9.044551169192511,23.222,20.299,15.394
0,libp2p/go-libp2p,Go,1205.0,25742.0,185.0,3078,12.770090408345814,11.877419141587875,9.044551169192511,10.485,9.542,10.759
0,Bearded-Hen/Android-Bootstrap,Java,44.0,11507.0,21.0,1358,2.028,2.06,2.202,2.349,2.267,2.422
0,liyifeng1994/ssm,Java,5.0,12364.0,6.0,666,1.602,1.543,1.498,1.635,1.615,1.362
0,dmytrodanylyk/circular-progress-button,Java,56.0,832.0,11.0,3529,2.389,2.393,2.279,2.878,2.731,3.237
0,traex/RippleEffect,Java,17.0,833.0,7.0,497,2.074,1.969,1.784,2.795,2.754,2.786
0,shader-slang/slang,C++,2644.0,43288.0,50.0,2461,3.766,3.633,3.078,26.25632621581739,21.988943789700585,25.382464705009152
0,nitroshare/nitroshare-desktop,C++,22.0,2768.0,14.0,1620,1.273,1.249,1.288,2.95,3.581,3.241
0,mrtazz/restclient-cpp,C++,47.0,4416.0,28.0,4830,5.062,4.672,3.591,2.266,1.809,2.48
0,FortySevenEffects/arduino_midi_library,C++,22.0,1821.0,15.0,3520,1.883,1.844,1.884,3.455,2.96,4.111
0,react-native-linear-gradient/react-native-linear-gradient,Java,166.0,2099.0,94.0,3080,6.138,5.866,5.327,3.42,3.545,3.624
0,feathersjs/feathers,TypeScript,359.0,35922.0,232.0,3211,2.21,2.157,2.288,8.921,8.287,10.903
0,citerus/dddsample-core,Java,69.0,8550.0,22.0,3309,2.859,2.717,2.16,4.793,4.685,5.118
0,j-easy/easy-rules,Java,37.0,1776.0,22.0,2813,1.478,1.437,1.51,4.157,4.034,4.248
0,sass/sass,TypeScript,136.0,1704.0,26.0,3928,2.66,2.528,2.163,4.127,4.144,4.62
0,lugg/react-native-config,Java,129.0,3549.0,105.0,2751,5.365,5.005,3.961,3.545,3.202,3.087
0,Heeexy/SpringBoot-Shiro-Vue,Java,5.0,410.0,2.0,1672,0.999,1.0,1.0,1.006,1.005,1.008
0,tiangolo/full-stack-fastapi-postgresql,TypeScript,108.0,947.0,22.0,1833,3.549,3.334,2.285,4.858,4.113,4.558
0,dotnet/llilc,C++,565.0,7017.0,27.0,1897,2.961,3.069,3.505,8.485,4.937,12.271
0,cyrildiagne/ar-cutpaste,TypeScript,15.0,382.0,6.0,515,1.873,1.817,1.505,3.251,3.179,2.279
0,cilium/ebpf,Go,629.0,45385.0,112.0,1399,7.4,6.844,4.874,20.133,16.481,25.382464705009152
0,wonday/react-native-pdf,C++,131.0,3706.0,94.0,2486,6.892,6.399,4.189,3.475,3.132,3.29
0,mswjs/msw,TypeScript,347.0,10727.0,130.0,1127,3.411,3.191,2.352,13.862,10.075,13.422
0,directvt/vtm,C++,327.0,16704.0,6.0,1621,1.404,1.365,1.369,22.923,17.374,25.382464705009152
0,electron/rcedit,C++,42.0,150.0,21.0,3662,3.233,3.104,2.582,3.539,3.446,3.938
0,BrainJS/brain.js,TypeScript,174.0,24128.0,94.0,2853,3.159,3.014,2.959,4.956,3.922,5.438
0,godot-jolt/godot-jolt,C++,512.0,2212.0,2.0,467,0.999,1.0,1.0,21.81,20.917,23.822
0,autodiff/autodiff,C++,69.0,2192.0,26.0,1327,3.393,3.174,2.474,3.174,2.942,3.378
0,GeyserMC/Geyser,Java,1001.0,25084.0,105.0,1700,10.19,9.405,6.864,14.961,15.155,14.053
0,648540858/wvp-GB28181-pro,Java,13.0,40595.0,72.0,108,4.154,3.874,3.603,1.557,1.414,1.7
0,pantor/inja,C++,72.0,3010.0,41.0,2277,3.813,3.544,2.945,3.292,2.983,3.024
0,ddd-by-examples/library,Java,31.0,48023.0,17.0,1230,2.477,2.413,2.257,3.211,2.799,3.198
0,juj/fbcp-ili9341,C++,13.0,2411.0,13.0,1823,2.497,2.351,1.829,3.126,2.942,3.371
0,sindresorhus/got,TypeScript,431.0,3270.0,180.0,2490,4.467,4.303,3.369,13.81,11.168,14.371
0,tdenniston/bish,C++,16.0,309.0,11.0,43,2.283,2.166,2.01,1.822,1.886,1.637
0,makovkastar/FloatingActionButton,Java,19.0,11228.0,14.0,306,2.928,2.743,1.922,3.686,3.834,3.454
0,jgh-/VideoCore-Inactive,C++,49.0,13824.0,14.0,670,1.611,1.564,1.612,3.998,4.502,3.71
0,ammarahm-ed/react-native-mmkv-storage,C++,64.0,4359.0,40.0,1361,4.637,4.286,3.34,2.689,2.528,3.042
0,rememberber/WePush,Java,211.0,45759.0,2.0,2410,0.999,1.0,1.0,9.583,7.877,10.564
0,martinus/robin-hood-hashing,C++,26.0,9197.0,17.0,3474,2.362,2.229,1.816,3.192,3.218,3.408
0,microsoft/DirectXMath,C++,26.0,2283.0,9.0,1980,1.48,1.436,1.403,3.543,3.215,3.552
0,InteractiveComputerGraphics/SPlisHSPlasH,C++,18.0,18147.0,8.0,2665,1.849,1.799,1.69,1.928,1.818,1.939
0,shamadee/web-dsp,C++,21.0,914.0,4.0,83,1.482,1.507,1.564,2.274,1.835,2.125
0,gopasspw/gopass,Go,1469.0,16445.0,193.0,2577,4.999,4.643,3.341,11.383,9.677,8.778
0,stevemk14ebr/PolyHook_2_0,C++,79.0,2004.0,35.0,2516,3.805,3.538,3.078,4.855,4.223,4.505
0,ouqiang/gocron,Go,7.0,8876.0,8.0,1382,1.649,1.587,1.409,1.49,1.437,1.348
0,andOTP/andOTP,Java,148.0,13870.0,63.0,1404,7.381,6.818,5.548,8.112,8.259,9.177
0,reduxjs/redux-devtools,TypeScript,356.0,31756.0,101.0,2255,8.971,8.369,5.377,10.565,10.161,10.36
0,michenriksen/aquatone,Go,8.0,587.0,7.0,1100,1.638,1.61,1.62,2.824,2.479,2.949
0,knowm/XChange,Java,10.0,48474.0,305.0,3151,11.365,10.547,6.515,1.361,1.4,1.389
0,willowtreeapps/spruce-android,Java,20.0,8169.0,9.0,1396,1.971,1.909,1.598,1.515,1.504,1.465
0,microsoft/snmalloc,C++,248.0,5472.0,29.0,946,2.952,2.877,2.453,18.007,15.77,18.883
0,s4kibs4mi/java-developer-roadmap,Java,5.0,4609.0,5.0,1699,1.756,1.732,1.583,1.752,1.476,1.876
0,angular-ui/ui-router,TypeScript,281.0,13560.0,160.0,3741,7.29,6.72,5.006,5.527,4.646,6.264
0,goadesign/goa,Go,694.0,35900.0,114.0,1616,6.493,6.009,4.486,26.25632621581739,21.988943789700585,25.382464705009152
0,fogleman/nes,Go,13.0,176.0,11.0,3110,1.31,1.283,1.177,2.319,2.315,2.388
0,xinliangnote/go-gin-api,Go,7.0,4319.0,3.0,1072,1.512,1.466,1.425,1.974,1.955,1.851
0,chartjs/Chart.js,JavaScript,2643.0,41747.0,430.0,3999,5.532,5.252,4.275,14.939,12.447,18.955
0,RipMeApp/ripme,Java,597.0,4140.0,116.0,1837,2.986,2.962,3.334,26.132,21.988943789700585,23.666
0,buger/jsonparser,Go,95.0,458.0,45.0,2220,3.29,3.102,2.599,6.979,5.741,8.206
0,baoyongzhang/SwipeMenuListView,Java,10.0,1854.0,6.0,476,1.603,1.55,1.331,2.13,2.067,2.015
0,redis/ioredis,TypeScript,264.0,6234.0,146.0,2498,2.513,2.384,2.436,5.976,5.06,6.556
0,piotrwitek/react-redux-typescript-guide,TypeScript,68.0,2939.0,29.0,1987,2.293,2.168,1.958,7.051,6.271,6.45
0,go-telegram-bot-api/telegram-bot-api,Go,119.0,5399.0,83.0,2673,5.522,5.182,3.918,2.583,2.238,2.984
0,danilowoz/react-content-loader,TypeScript,123.0,7984.0,45.0,2242,2.511,2.379,1.845,7.258,6.352,6.643
0,react-native-share/react-native-share,Java,295.0,12504.0,196.0,2160,4.537,4.447,4.466,9.814,7.928,9.706
0,expr-lang/expr,Go,129.0,10909.0,57.0,2059,4.165,3.857,2.819,5.474,4.13,5.841
0,sherxon/AlgoDS,Java,27.0,1585.0,12.0,1126,1.663,1.607,1.432,2.933,3.436,2.771
0,ittianyu/BottomNavigationViewEx,Java,8.0,1770.0,5.0,685,1.777,1.701,1.58,2.297,2.318,2.35
0,schickling/chromeless,TypeScript,88.0,1088.0,42.0,424,6.524,6.088,4.191,5.934,4.199,6.839
0,Mojang/brigadier,Java,30.0,501.0,19.0,3311,2.355,2.234,1.914,3.506,3.716,3.218
0,SalomonBrys/ANR-WatchDog,Java,12.0,377.0,10.0,2686,2.403,2.276,1.806,1.396,1.338,1.522
0,h2non/imaginary,Go,100.0,18574.0,50.0,3156,3.004,2.826,2.491,4.321,4.166,3.66
0,shazow/ssh-chat,Go,122.0,593.0,49.0,3299,3.464,3.25,2.809,3.438,2.938,3.749
0,TheAlgorithms/Python,Python,2691.0,14377.0,432.90146429063736,2774,6.499,6.643,6.977,26.25632621581739,21.988943789700585,23.481
0,ViRb3/wgcf,Go,111.0,474.0,5.0,1367,2.01,1.97,1.819,5.132,4.718,6.066
0,h5bp/html5-boilerplate,JavaScript,495.0,22404.0,250.0,4224,7.634,7.355,5.863,19.584,14.223,23.049
0,qor/qor,Go,121.0,16155.0,25.0,3552,1.278,1.291,1.344,8.77,8.061,9.133
0,LuckPerms/LuckPerms,Java,142.0,14582.0,74.0,2825,5.558,5.11,4.061,3.986,3.729,3.256
0,FormidableLabs/react-native-app-auth,Java,156.0,5137.0,112.0,967,4.966,4.756,3.999,4.168,3.626,3.151
0,ajv-validator/ajv,TypeScript,405.0,30771.0,181.0,3201,7.668,7.022,5.027,2.966,2.657,3.14
0,friendlyrobotnyc/TinyDancer,Java,36.0,9788.0,5.0,1136,1.932,1.882,1.72,4.693,5.434,4.827
0,nvbn/thefuck,Python,481.0,4043.0,169.0,3214,5.903,5.471,4.232,10.769,11.186,9.127
0,felipecsl/AsymmetricGridView,Java,11.0,4873.0,5.0,1648,1.777,1.714,1.482,1.699,1.605,1.559
0,rebuy-de/aws-nuke,Go,326.0,1163.0,136.0,1531,6.778,6.309,4.964,18.808,21.988943789700585,18.31
0,c-bata/go-prompt,Go,69.0,400.0,20.0,1296,1.776,1.71,1.509,7.039,6.346,7.637
0,react-native-community/react-native-template-typescript,Java,85.0,545.0,45.0,1321,3.596,3.376,2.967,4.353,4.272,4.131
0,codesenberg/bombardier,Go,6.0,915.0,6.0,2523,2.374,2.242,1.832,1.167,1.254,1.204
0,leibnitz27/cfr,Java,45.0,5292.0,15.0,3013,3.685,3.425,2.412,2.888,2.231,3.173
0,RichardWarburton/java-8-lambdas-exercises,Java,21.0,391.0,13.0,2943,2.295,2.181,1.638,3.445,3.232,3.134
0,sucese/android-interview-guide,Java,7.0,9374.0,4.0,352,1.309,1.292,1.191,2.333,2.233,2.7
0,hellokaton/wechat-api,Java,5.0,11698.0,2.0,1239,0.999,1.0,1.0,1.151,1.205,1.176
0,jcoleman/tomcat-redis-session-manager,Java,16.0,133.0,10.0,4169,1.872,1.796,1.578,1.829,1.811,1.613
0,bitly/oauth2_proxy,Go,149.0,505.0,66.0,2228,5.316,4.911,3.284,9.276,7.957,11.706
0,louislam/uptime-kuma,JavaScript,955.0,23910.0,386.0,974,5.182,4.841,4.503,12.897,11.751,12.22
0,sherlock-project/sherlock,Python,532.0,16660.0,192.0,1852,3.766,3.629,3.584,16.733,13.562,19.268
0,alibaba/hooks,TypeScript,631.0,11461.0,211.0,1698,9.644,8.882,5.714,9.731,8.446,7.938
0,algorithm-visualizer/algorithm-visualizer,JavaScript,68.0,21182.0,25.0,2743,1.627,1.603,1.706,1.762,1.55,1.797
0,uber-go/fx,Go,703.0,3240.0,61.0,2674,8.047,7.698,7.549,23.594,19.596,19.218
0,typescript-cheatsheets/react,JavaScript,146.0,3134.0,180.0,811,4.901,4.58,4.301,2.401,2.388,2.41
0,nsf/gocode,Go,133.0,1479.0,66.0,3060,3.118,2.925,2.349,6.319,7.631,6.287
0,j3ssie/osmedeus,Go,17.0,29204.0,4.0,808,1.376,1.386,1.337,2.938,2.851,3.076
0,disintegration/imaging,Go,17.0,3677.0,17.0,2906,3.01,2.824,2.734,2.706,2.709,2.826
0,x-motemen/gore,Go,106.0,740.0,19.0,2359,3.524,3.32,3.417,5.44,5.574,6.09
0,jinzhu/copier,Go,45.0,115.0,30.0,3569,1.752,1.719,1.648,6.614,6.249,8.103
0,k3d-io/k3d,Go,103.0,41762.0,121.0,469,3.391,3.171,2.732,4.23,3.551,3.067
0,Textualize/rich,Python,733.0,49182.0,225.0,1570,4.212,3.933,3.078,20.599,18.147,18.965
0,emicklei/go-restful,Go,153.0,6292.0,89.0,3525,3.258,3.049,3.001,14.847,14.642,16.703
0,minimaxir/big-list-of-naughty-strings,Python,90.0,330.0,69.0,2078,5.081,4.711,3.648,6.929,4.622,8.551
0,asticode/go-astilectron,Go,47.0,682.0,39.0,2369,1.794,1.726,1.777,6.378,6.155,6.204
0,facebookarchive/grace,Go,6.0,84.0,6.0,2222,1.794,1.718,1.644,1.586,1.477,1.643
0,charlax/professional-programming,Python,34.0,4710.0,31.0,3032,1.463,1.421,1.365,8.579,7.254,10.623
0,poteto/hiring-without-whiteboards,JavaScript,1183.0,3614.0,428.0,2291,5.437,5.116,4.355,26.25632621581739,21.988943789700585,15.009
0,psf/black,Python,573.0,6734.0,418.0,1150,10.65,9.968,9.044551169192511,8.787,6.264,11.9
0,mingrammer/diagrams,Python,246.0,48933.0,136.0,1432,2.947,2.803,2.61,7.754,6.276,7.351
0,koajs/koa,JavaScript,422.0,3651.0,211.0,3832,4.729,4.539,3.681,8.979,8.731,8.36
0,VSCodeVim/Vim,TypeScript,2620.0,19440.0,345.0,3033,8.912,8.672,9.044551169192511,26.25632621581739,21.988943789700585,25.382464705009152
0,karpathy/nanoGPT,Python,42.0,942.0,33.0,426,2.906,2.726,1.927,3.752,3.452,4.151
0,sahat/hackathon-starter,JavaScript,319.0,13960.0,182.0,3636,2.768,2.622,2.306,5.309,5.178,4.963
0,FaridSafi/react-native-gifted-chat,TypeScript,388.0,47898.0,185.0,2819,9.901,9.235,6.72,6.415,5.725,6.014
0,Tonejs/Tone.js,TypeScript,13.0,28341.0,89.0,1103,4.866,4.489,3.347,1.172,1.165,1.185
0,carbon-app/carbon,JavaScript,471.0,20275.0,175.0,1094,3.124,2.95,3.073,20.699,14.074,23.977
0,zenorocha/clipboard.js,JavaScript,106.0,3015.0,53.0,2639,3.995,3.762,2.99,5.178,4.346,4.849
0,elsewhencode/project-guidelines,JavaScript,113.0,493.0,66.0,1901,3.361,3.478,3.727,5.38,5.844,5.132
0,google/brotli,TypeScript,540.0,37365.0,97.0,3421,3.846,3.67,3.473,12.97,10.104,15.708
0,ryanhanwu/How-To-Ask-Questions-The-Smart-Way,JavaScript,72.0,439.0,50.0,2129,6.471,6.005,4.256,14.432,8.407,19.035
0,geekcomputers/Python,Python,1276.0,36614.0,408.0,4476,3.636,3.468,3.176,10.193,8.442,6.023
0,rt2zz/redux-persist,TypeScript,224.0,1111.0,134.0,2314,8.24,7.545,4.474,2.56,2.288,2.512
0,turbolinks/turbolinks,TypeScript,57.0,596.0,26.0,1816,3.241,3.088,2.337,2.315,2.226,2.259
0,standard/standard,JavaScript,412.0,3638.0,169.0,3283,3.925,3.672,3.319,7.503,5.883,9.295
0,layui/layui,JavaScript,31.0,12433.0,50.0,2084,1.712,1.674,1.719,3.042,3.026,2.802
0,qishibo/AnotherRedisDesktopManager,JavaScript,122.0,5446.0,29.0,1854,3.277,3.054,2.15,10.348,6.717,12.06
0,SortableJS/Sortable,JavaScript,150.0,2576.0,137.0,3593,5.686,5.274,3.724,4.674,4.522,4.238
0,vuejs/vuex,JavaScript,103.0,16717.0,310.0,585,12.770090408345814,11.877419141587875,8.725,5.643,5.228,6.651
0,onivim/oni,TypeScript,1274.0,40328.0,81.0,1027,8.189,7.526,4.589,10.53,8.697,6.095
0,VincentGarreau/particles.js,JavaScript,17.0,158.0,12.0,458,1.925,1.834,1.742,1.937,1.875,1.958
0,formkit/auto-animate,TypeScript,29.0,10526.0,38.0,545,1.845,1.782,1.591,1.861,1.554,1.988
0,barbajs/barba,TypeScript,39.0,30237.0,18.0,2605,2.223,2.227,2.357,2.023,2.226,1.897
0,python-poetry/poetry,Python,1552.0,19086.0,432.90146429063736,2188,9.698,8.955,7.223,15.174,14.164,15.056
0,howdyai/botkit,TypeScript,462.0,12073.0,233.0,1621,5.79,5.381,4.786,3.742,3.543,3.62
0,caolan/async,JavaScript,497.0,7626.0,235.0,5021,3.241,3.133,3.363,7.467,6.202,6.039
0,sindresorhus/ky,TypeScript,104.0,987.0,88.0,866,2.593,2.467,1.878,11.38,10.606,12.147
0,facebookresearch/fairseq,Python,65.0,25793.0,296.0,617,4.815,4.561,4.813,4.558,4.174,5.008
0,immerjs/immer,JavaScript,318.0,6020.0,176.0,1831,5.051,4.702,3.938,6.338,5.167,6.009
0,yunjey/pytorch-tutorial,Python,28.0,13110.0,25.0,1053,5.104,4.705,3.226,2.794,2.984,2.907
0,littlecodersh/ItChat,Python,29.0,955.0,16.0,981,2.179,2.072,1.822,2.334,1.696,2.763
0,snabbdom/snabbdom,TypeScript,498.0,5053.0,104.0,3219,1.92,2.022,2.152,7.526,6.156,8.037
0,deezer/spleeter,Python,49.0,9615.0,14.0,1287,4.015,3.824,3.223,4.242,3.605,4.566
0,Sairyss/domain-driven-hexagon,TypeScript,21.0,8406.0,20.0,1139,2.232,2.114,1.696,2.307,2.387,2.482
0,keon/algorithms,Python,430.0,1468.0,184.0,2636,3.853,3.893,4.075,17.926,17.449,12.538
0,callstack/linaria,TypeScript,611.0,32258.0,137.0,2452,6.108,5.799,5.896,11.236,9.213,11.032
0,microsoft/TypeScript-React-Starter,TypeScript,15.0,161.0,15.0,772,2.767,2.603,2.041,1.426,1.325,1.555
0,jacomyal/sigma.js,TypeScript,96.0,22109.0,59.0,2381,3.96,3.789,3.215,2.979,3.006,3.051
0,clauderic/dnd-kit,TypeScript,197.0,6897.0,37.0,1075,2.794,2.636,2.067,8.819,7.823,7.411
0,kusti8/proton-native,TypeScript,64.0,7581.0,28.0,845,6.181,5.762,4.442,2.025,1.874,2.017
0,locustio/locust,Python,765.0,19496.0,253.0,4765,5.181,4.912,4.39,15.216,12.618,17.368
0,eriklindernoren/ML-From-Scratch,Python,9.0,553.0,6.0,985,1.166,1.151,1.095,2.134,1.992,1.606
0,zhayujie/chatgpt-on-wechat,Python,147.0,3769.0,49.0,546,5.903,5.549,3.846,8.449,7.938,8.737
0,styleguidist/react-styleguidist,TypeScript,608.0,26368.0,227.0,3056,3.228,3.044,3.305,10.782,9.694,10.102
0,codemirror/codemirror5,JavaScript,585.0,19118.0,413.0,4683,10.562,9.644,7.45,8.341,10.418,8.937
0,docsifyjs/docsify,JavaScript,230.0,29894.0,172.0,2406,8.214,7.579,5.038,5.355,4.662,5.487
0,alibaba/formily,TypeScript,497.0,28724.0,197.0,1202,11.669,10.643,6.432,7.661,6.272,9.835
0,vercel/micro,TypeScript,220.0,1049.0,59.0,1596,8.055,7.458,5.347,4.773,3.935,5.509
0,socketio/socket.io-client,TypeScript,268.0,9477.0,119.0,4309,4.137,3.89,2.948,4.583,4.367,3.959
0,gvergnaud/ts-pattern,TypeScript,19.0,2620.0,16.0,670,1.528,1.479,1.512,1.715,1.53,1.838
0,vuejs/vitepress,TypeScript,142.0,7327.0,295.0,521,12.73,11.748,7.167,9.056,6.864,7.61
0,jashkenas/backbone,JavaScript,846.0,27308.0,289.0,4895,7.771,7.231,5.183,7.484,7.351,7.757
0,inversify/InversifyJS,TypeScript,506.0,2369.0,108.0,3173,6.773,6.352,5.126,9.79,7.488,9.969
0,tinygrad/tinygrad,Python,2031.0,25462.0,279.0,1234,3.426,3.244,2.343,26.25632621581739,21.988943789700585,25.382464705009152
0,digitalocean/nginxconfig.io,JavaScript,174.0,7509.0,48.0,2240,2.896,2.737,2.153,8.653,7.648,6.919
